"id","english","french","scientific","code","group","sort"
"36855","Manus Fantail","Rhipidure de l'Amirauté","Rhipidura semirubra","","BIRDS","10401"
"36860","Yellow Flycatcher","Érythrocerque jaune","Erythrocercus holochlorus","","BIRDS","12466"
"36885","Rufous Paradise-Flycatcher","Tchitrec roux","Terpsiphone cinnamomea","","BIRDS","10587"
"36894","Slaty Monarch","Monarque de Lesson","Mayrornis lessoni","","BIRDS","10637"
"36919","Black-chinned Monarch","Monarque de Boano","Symposiachrus boanensis","","BIRDS","10672"
"36928","White-collared Monarch","Monarque à col blanc","Symposiachrus vidua","","BIRDS","10698"
"36953","Paperbark Flycatcher","Monarque menu","Myiagra nana","","BIRDS","10726"
"36962","Jacky-winter","Miro enchanteur","Microeca fascinans","","BIRDS","11052"
"36987","Mangrove Robin","Miro des mangroves","Eopsaltria pulverulenta","","BIRDS","11096"
"36996","Blue-gray Robin","Miro gris-bleu","Peneothello cyanus","","BIRDS","11106"
"255855","A Rove Beetle","","Gyrohypnus angustatus","","BEETLES","255855"
"255860","A Rove Beetle","","Gyrophaena gaudens","","BEETLES","255860"
"255885","A Rove Beetle","","Hoplandria lateralis","","BEETLES","255885"
"255894","A Rove Beetle","","Lathrobium convolutum","","BEETLES","255894"
"31239","Rufous-faced Crake","Râle de Conover","Laterallus xenopterus","","BIRDS","2995"
"31244","Okinawa Rail","Râle d'Okinawa","Gallirallus okinawae","","BIRDS","2815"
"31248","Barred Rail","Râle à collier","Gallirallus torquatus","","BIRDS","2829"
"31273","Brown Wood-Rail","Râle de Wolf","Aramides wolfi","","BIRDS","2842"
"31278","Blue-faced Rail","Râle de Rosenberg","Gymnocrex rosenbergii","","BIRDS","2804"
"31303","Striped Crake","Râle rayé","Amaurornis marginalis","","BIRDS","2933"
"31312","New Guinea Flightless Rail","Râle géant","Megacrex inepta","","BIRDS","2925"
"31337","Horned Coot","Foulque cornue","Fulica cornuta","","BIRDS","2877"
"31346","Arabian Bustard","Outarde arabe","Ardeotis arabs","","BIRDS","1516"
"31371","Lesser Jacana","Jacana nain","Microparra capensis","","BIRDS","3203"
"31380","Australian Painted-snipe","Rhynchée d'Australie","Rostratula australis","","BIRDS","3201"
"31405","Water Thick-knee","Oedicnème vermiculé","Burhinus vermiculatus","","BIRDS","3045"
"31414","Egyptian Plover","Pluvian fluviatile","Pluvianus aegyptius","","BIRDS","3056"
"31439","Senegal Lapwing","Vanneau terne","Vanellus lugubris","","BIRDS","3114"
"31448","Banded Lapwing","Vanneau tricolore","Vanellus tricolor","","BIRDS","3123"
"31473","White-fronted Plover","Pluvier à front blanc","Charadrius marginatus","","BIRDS","3178"
"31478","Malaysian Plover","Pluvier de Péron","Charadrius peronii","","BIRDS","3151"
"31482","Double-banded Plover","Pluvier à double collier","Charadrius bicinctus","","BIRDS","3148"
"31512","Swinhoe's Snipe","Bécassine de Swinhoe","Gallinago megala","","BIRDS","3343"
"31639","Relict Gull","Mouette relique","Ichthyaetus relictus","","BIRDS","3526"
"31737","Madagascar Sandgrouse","Ganga masqué","Pterocles personatus","","BIRDS","1506"
"31741","Painted Sandgrouse","Ganga indien","Pterocles indicus","","BIRDS","1512"
"31746","Speckled Pigeon","Pigeon roussard","Columba guinea","","BIRDS","1002"
"31771","Silvery Wood-Pigeon","Pigeon argenté","Columba argentina","","BIRDS","1034"
"31780","Picazuro Pigeon","Pigeon picazuro","Patagioenas picazuro","","BIRDS","1048"
"31805","Ring-necked Dove","Tourterelle du Cap","Streptopelia capicola","","BIRDS","1100"
"31839","Crested Pigeon","Colombine longup","Ocyphaps lophotes","","BIRDS","1174"
"31848","Barred Dove","Géopélie de Maugé","Geopelia maugeus","","BIRDS","1186"
"31873","Golden-spotted Ground Dove","Colombe aymara","Metriopelia aymara","","BIRDS","1205"
"31907","Mindoro Bleeding-heart","Gallicolombe de Mindoro","Gallicolumba platenae","","BIRDS","1269"
"31941","Timor Green-Pigeon","Colombar unicolore","Treron psittaceus","","BIRDS","1316"
"31946","Pemba Green-Pigeon","Colombar de Pemba","Treron pembaensis","","BIRDS","1322"
"31950","African Green-Pigeon","Colombar à front nu","Treron calvus","","BIRDS","1328"
"31971","Orange-fronted Fruit-Dove","Ptilope à front d'or","Ptilinopus aurantiifrons","","BIRDS","1361"
"31980","Silver-capped Fruit-Dove","Ptilope de Richards","Ptilinopus richardsii","","BIRDS","1377"
"32005","Cloven-feathered Dove","Ptilope vlouvlou","Drepanoptila holosericea","","BIRDS","1408"
"32039","Mountain Imperial-Pigeon","Carpophage à manteau brun","Ducula badia","","BIRDS","1462"
"32048","Papuan Mountain-Pigeon","Carpophage de d'Albertis","Gymnophaps albertisii","","BIRDS","1483"
"32073","Brown Lory","Lori de Duyvenbode","Chalcopsitta duivenbodei","","BIRDS","6761"
"32082","Dusky Lory","Lori sombre","Pseudeos fuscata","","BIRDS","6782"
"32107","Purple-crowned Lorikeet","Lori à couronne pourpre","Glossopsitta porphyrocephala","","BIRDS","6772"
"32116","Red-throated Lorikeet","Lori à gorge rouge","Charmosyna amabilis","","BIRDS","6746"
"32141","Red Shining-Parrot","Perruche pompadour","Prosopeia tabuensis","","BIRDS","6669"
"32150","Malherbe's Parakeet","Perruche de Malherbe","Cyanoramphus malherbi","","BIRDS","6683"
"32180","Brehm's Tiger-Parrot","Perruche de Brehm","Psittacella brehmii","","BIRDS","6644"
"32184","Blue-collared Parrot","Perruche à col bleu","Geoffroyus simplex","","BIRDS","6607"
"32205","Superb Parrot","Perruche de Barraband","Polytelis swainsonii","","BIRDS","6578"
"32214","Blossom-headed Parakeet","Perruche à tête rose","Psittacula roseata","","BIRDS","6625"
"32239","Rosy-faced Lovebird","Inséparable rosegorge","Agapornis roseicollis","","BIRDS","6827"
"32248","Red-fronted Parrot","Perroquet à calotte rouge","Poicephalus gulielmi","","BIRDS","6843"
"32307","Pearly Parakeet","Conure perlée","Pyrrhura lepida","","BIRDS","6989"
"32350","Cobalt-winged Parakeet","Toui de Deville","Brotogeris cyanoptera","","BIRDS","6883"
"32375","Indigo-winged Parrot","Caïque de Fuertes","Hapalopsittaca fuertesi","","BIRDS","6889"
"32384","Dusky Parrot","Pione violette","Pionus fuscus","","BIRDS","6900"
"32409","Scaly-naped Parrot","Amazone mercenaire","Amazona mercenarius","","BIRDS","6961"
"32418","Great Blue Turaco","Touraco géant","Corythaeola cristata","","BIRDS","1551"
"32439","Western Plantain-eater","Touraco gris","Crinifer piscator","","BIRDS","1591"
"32448","Common Hawk-Cuckoo","Coucou shikra","Hierococcyx varius","","BIRDS","1793"
"32473","Fan-tailed Cuckoo","Coucou à éventail","Cacomantis flabelliformis","","BIRDS","1765"
"32482","Yellow-throated Cuckoo","Coucou à gorge jaune","Chrysococcyx flavigularis","","BIRDS","1735"
"32507","Red-crested Malkoha","Malcoha à sourcils rouges","Dasylophus superciliosus","","BIRDS","1679"
"32516","Red-capped Coua","Coua à tête rousse","Coua ruficeps","","BIRDS","1619"
"32541","Green-billed Coucal","Coucal de Ceylan","Centropus chlororhynchos","","BIRDS","1634"
"32550","Ash-colored Cuckoo","Piaye cendré","Coccycua cinerea","","BIRDS","1688"
"32584","Australian Masked-Owl","Effraie masquée","Tyto novaehollandiae","","BIRDS","4790"
"32618","Mindoro Scops-Owl","Petit-duc de Mindoro","Otus mindorensis","","BIRDS","4856"
"32648","Koepcke's Screech-Owl","Petit-duc de Koepcke","Megascops koepckeae","","BIRDS","4913"
"32673","Eurasian Eagle-Owl","Grand-duc d'Europe","Bubo bubo","","BIRDS","4969"
"32677","Spotted Eagle-Owl","Grand-duc africain","Bubo africanus","","BIRDS","4977"
"32682","Barred Eagle-Owl","Grand-duc bruyant","Bubo sumatranus","","BIRDS","4984"
"32707","Ural Owl","Chouette de l'Oural","Strix uralensis","","BIRDS","5106"
"32716","Maned Owl","Duc à crinière","Jubula lettii","","BIRDS","4961"
"32741","Peruvian Pygmy-Owl","Chevêchette du Pérou","Glaucidium peruanum","","BIRDS","5031"
"32750","African Barred Owlet","Chevêchette du Cap","Glaucidium capense","","BIRDS","5043"
"32775","Luzon Boobook","Ninoxe des Philippines","Ninox philippensis","","BIRDS","5166"
"32784","Bismarck Boobook","Ninoxe bariolée","Ninox variegata","","BIRDS","5187"
"32809","Papuan Frogmouth","Podarge papou","Podargus papuensis","","BIRDS","1825"
"32818","Sunda Frogmouth","Podarge cornu","Batrachostomus cornutus","","BIRDS","1842"
